num_authors,num_maintainers,num_roles,has_organization,has_license,yanked,has_sdist,has_sig,num_dependencies,has_requires_python,num_releases,days_since_first_release,days_since_last_release,dev_status_level,description_length,num_classifiers,num_project_urls,has_homepage,num_wheel_dists,total_dist_size_kb,package,version,label
1,0,1,0,1,0,1,0,0,0,7,4258,275,3,7,4,2,1,0,2,simple-flask-server,0.0.2,0
1,0,2,0,1,0,1,0,0,0,94,2138,193,0,13,0,1,1,1,65,scitbx,0.0.66,0
1,0,1,0,1,0,1,0,0,1,3,294,290,0,1427,7,2,1,1,10,utic-cache,2.2.0,0
1,0,1,0,0,0,1,0,3,1,1,299,299,0,557,0,1,1,1,6,imgprocessdio,0.0.1,0
1,0,1,0,1,0,1,0,0,0,7,3543,1072,0,0,2,2,1,0,15,djsphinx,0.0.9,0
0,0,1,0,0,0,1,0,8,1,38,1687,544,0,7159,3,2,1,1,45,sheatless,1.8.0,0
1,0,1,0,1,0,1,0,0,0,4,2012,2012,1,90,5,2,1,0,2,gitmodules,0.0.4,0
1,0,2,0,0,0,1,0,0,1,1,1398,1398,0,269,3,2,1,1,27,pipuck,0.0.1,0
1,0,1,0,0,0,0,0,0,0,1,861,861,0,0,0,0,0,1,1,CWebPush,0.0.0,0
1,0,1,0,0,0,1,0,3,1,13,1172,388,0,925,5,3,1,1,10,rawfinder,0.1.8,0
1,0,1,0,0,0,1,0,0,1,12,2192,1616,2,9783,7,1,1,1,1705,things3-api,2.5.2,0
0,0,1,0,1,0,1,0,0,1,6,1076,156,0,3113,0,0,0,1,10,mdup,0.2.4,0
1,0,1,0,1,0,1,0,0,0,21,2968,2966,0,0,6,2,1,0,18,prism_mbes,0.0.2,0
1,0,1,0,1,0,1,0,7,1,1,2149,2149,0,5768,6,1,1,1,29,imageprep,0.3.0,0
1,0,1,0,1,0,1,0,0,1,1,494,494,0,856,4,0,0,1,16,pynarist,0.1.1,0
0,0,1,0,0,0,1,0,4,1,13,1247,700,0,848,2,0,0,1,53,myrt-desk-api,1.0.4,0
0,0,1,0,1,0,1,0,0,1,1,12,12,0,19121,3,0,0,1,47,ai-skill-interface,1.4.0,0
1,0,1,0,1,0,1,0,0,1,3,853,853,0,2615,8,0,0,1,7,curve2mesh,0.1.1,0
1,0,1,0,0,0,1,0,0,1,4,1869,1869,0,1463,3,2,1,1,9,log2json-fauzanelka,0.0.3,0
0,0,1,0,1,0,1,0,0,1,2,2548,2548,2,0,14,3,1,0,3,discord.gui,1.0.1,0
1,1,1,0,1,0,1,0,0,0,2,2740,2589,3,8370,13,2,1,0,210,storm-legacy,0.1.3,0
1,0,1,0,1,0,1,0,8,1,1,106,106,2,2679,14,5,1,1,23,anyvoice,0.0.2,0
2,0,1,0,1,0,0,0,9,1,2,279,279,0,13638,3,3,1,1,4328,pylate-rs-cuda,1.0.2,0
1,0,1,0,1,0,1,0,13,1,130,1673,1229,0,11252,4,2,1,1,56,metadmg,0.11.1,0
1,0,1,0,0,0,1,0,0,0,1,1010,1010,0,0,0,0,0,0,1,Yuriy1985,1.0.0,0
1,0,2,0,1,0,1,0,0,0,7,3510,3507,3,1855,10,2,1,0,11,django-dynamic-formsets,0.0.8,0
1,1,1,0,0,0,1,0,5,1,11,1143,497,2,1055,4,1,1,1,12,TCFile,2024.11.0,0
1,0,1,0,0,0,1,0,0,0,15,2699,2534,0,179,0,1,1,0,6,SpiderTool,19.5.3,0
1,0,2,0,1,0,1,0,0,0,11,5596,3237,1,827,7,2,1,0,208,django-ttag,1.0.0a4,0
1,0,1,0,1,0,0,0,1,1,4,1637,751,0,4448,4,1,1,1,25,odoo13-addon-auth-oauth-autologin,13.0.1.1.0,0
1,0,1,0,0,0,1,0,13,1,45,1324,914,0,1159,3,3,1,1,28,tvpy,0.0.41,0
1,0,1,0,1,0,1,0,0,0,1,4208,4208,1,717,6,2,1,0,1,cookiecutter-pypackage-minimal,0.1.0,0
1,0,1,0,1,0,1,0,0,0,2,3376,3375,2,322,12,1,1,1,5,extopen,0.1.1,0
1,0,1,0,0,0,1,0,2,0,3,1894,1888,0,1078,6,1,1,1,34,nabg,1.0.1,0
1,0,1,0,1,0,1,0,5,1,2,247,247,1,0,8,2,1,1,7,imgit,3.5.0,0
0,0,1,0,1,0,1,0,12,1,5,857,814,0,9104,4,0,0,1,48,aas2openapi,0.2.2,0
1,0,1,0,0,0,1,0,11,1,2,856,738,0,0,3,1,1,1,17,SANTO,0.0.2,0
1,0,1,0,0,0,1,0,3,1,7,298,297,0,1906,0,0,0,1,4,data-pokemon-vgc,0.2.1,0
1,0,1,0,1,0,1,0,8,1,3,1621,1621,1,1261,11,2,1,1,13,scraper1830,0.0.3,0
1,0,1,0,1,0,1,0,1,1,3,266,262,0,1721,0,0,0,1,213,paulstretch,0.1.3,0
1,0,1,0,0,0,0,0,2,0,1,2977,2977,0,10,0,2,1,1,3,oauth2-google-login,1.0.0,0
1,0,1,0,1,0,1,0,0,0,2,5171,5149,2,1746,7,2,1,0,5,wificamera,0.1.0,0
1,0,1,0,1,0,1,0,3,1,4,1343,1343,0,1570,4,1,0,1,23,blowtorch-py,0.1.3,0
0,0,1,0,0,0,0,0,4,0,3,519,465,0,0,3,0,0,1,1,odoo-addons-sygel-technology-sy-stock-logistics-workflow,16.0.20241230.0,0
1,0,1,0,1,0,1,0,26,1,2,176,176,2,5063,10,4,1,1,251,mcp-windows-server,1.0.0,0
1,0,1,0,1,0,1,0,0,1,1,1882,1882,0,1452,5,1,1,1,3,tankersdk,0.1.1,0
1,0,1,0,1,0,1,0,2,0,11,2462,74,1,295,4,1,1,1,20,dockerctl,0.4.0.post1,0
1,0,1,0,1,0,1,0,1,0,1,2318,2318,2,384,9,1,1,1,12,yao-framework,0.6.0,0
1,0,1,0,1,0,0,0,4,1,2,111,111,2,4290,11,3,1,1,46,otodus,1.0.2,0
1,0,1,0,0,0,1,0,0,0,13,3564,3283,3,379,10,1,1,0,19,qirest,6.2.8,0
1,0,1,0,1,0,1,0,1,1,2,219,203,0,1048,4,0,0,1,16,openapi-dto-gen,0.1.0,0
0,0,2,0,1,1,1,0,4,0,39,1443,1002,0,58,0,1,1,1,20,hackerforms,0.5.0,0
1,0,1,0,1,0,1,0,1,1,3,2263,2259,0,1345,5,1,1,1,10,csui-git-wrapper,0.0.3,0
1,0,1,0,1,0,1,0,8,1,4,996,917,0,75,0,0,0,1,15,onionpaper,0.4.0,0
1,0,1,0,0,0,1,0,0,1,2,385,385,0,237,3,0,0,1,3,simple-calculator-2025,0.1.0,0
1,0,1,0,1,0,0,0,2,1,23,1955,344,0,1861,4,1,1,1,35,odoo14-addon-test-queue-job,14.0.3.2.0,0
1,0,1,0,1,0,1,0,0,0,15,2510,530,1,3974,3,1,1,0,4,deflate-dict,1.0.8,0
1,0,1,0,0,0,1,0,2,0,1,2022,2022,0,167,0,1,1,1,7,hithere,0.0.1,0
1,0,1,0,1,0,0,0,0,1,2,973,973,3,3673,17,3,1,1,56,pytube-robermar23,15.0.1,0
1,0,1,0,1,0,1,0,0,0,6,2874,2528,3,8075,17,3,1,0,13,umbr-api,0.4.1,0
0,0,1,0,0,0,1,0,0,0,1,2084,2084,0,0,0,0,0,0,3,gaunbi-distributions,0.1.0,0
1,0,1,0,1,0,1,0,5,1,4,339,286,0,95,3,2,1,1,19,hypixelv2.py,0.2.0,0
1,0,1,0,0,0,1,0,8,0,2,1359,793,0,0,0,0,0,7,20884,bioen,0.1.3,0
1,0,1,0,1,0,1,0,0,0,1,3404,3404,0,7,0,2,1,0,0,wd_toys,1.0.0,0
1,0,1,0,0,0,1,0,2,1,2,489,381,0,4801,3,1,1,1,19,STTCPy,1.2.0,0
1,0,1,0,1,0,1,0,0,1,1,1303,1303,3,1860,21,1,1,1,24,secure-fountain,0.0.1a0,0
1,0,1,0,1,0,1,0,0,0,3,3363,3343,1,1216,12,2,1,1,17,DStore,0.1.0a1,0
1,0,1,0,1,0,1,0,0,0,4,2570,2526,0,639,0,1,1,0,3,pyengine,0.0.2,0
1,0,1,0,1,0,1,0,0,0,1,1018,1018,2,1323,5,1,1,1,7,gettimestamp,0.11.0,0
1,0,1,0,0,0,1,0,2,1,2,806,806,0,1507,3,1,1,1,8,arff-converter,0.2.0,0
0,0,3,0,0,0,1,0,11,1,27,338,10,0,8676,7,0,0,1,37,langchain-plainid,0.2.8.2,0
4,0,5,0,1,0,1,0,0,0,1,2530,2530,1,15,6,4,1,0,71,openscm,0.1.0a0,0
0,0,1,0,0,0,1,0,5,1,9,54,16,0,5262,0,0,0,1,1015,engineeringagent,0.2.0,0
1,0,1,0,1,0,1,0,0,1,8,2154,374,2,1521,12,5,1,1,24,c64tools,0.16.0,0
1,0,1,0,1,0,1,0,54,1,2,213,212,0,28,5,0,0,1,47,mseep-toolfront,0.2.15,0
1,0,1,0,1,0,1,0,0,0,2,4880,4845,0,164,5,2,1,0,4,django-raven-metlog,0.2.0,0
1,0,1,0,0,0,1,0,0,0,1,2760,2760,1,15,3,1,1,1,4,uribuilder,0.1.0a1,0
1,0,1,0,0,0,1,0,4,1,1,1283,1283,0,2449,0,1,1,3,1021,cpputils,1.4.2,0
0,0,1,0,1,0,1,0,1,1,2,380,379,0,1457,3,1,1,1,8,papel,1.0.0,0
1,1,1,0,1,0,1,0,0,0,3,4773,2766,3,0,9,1,1,0,216,pysao,1.0.2,0
1,0,1,0,1,0,1,0,0,0,1,4225,4225,2,31,8,2,1,0,2,restpager,0.1.0,0
1,0,1,0,1,0,1,0,0,0,2,4674,4673,1,308,5,2,1,0,14,pygameoflife,0.1.1,0
1,0,1,0,0,0,1,0,0,1,1,2015,2015,0,57,3,1,1,1,3,example-pkg-gu511-zs208,0.0.1,0
0,0,1,0,1,0,1,0,0,1,6,539,461,0,3746,0,0,0,1,17,tonkinese-grid,2024.0.0a4,0
1,0,1,0,1,0,1,0,0,0,8,921,916,3,3944,5,0,0,0,9,supercalculator,0.1.5,0
1,0,1,0,0,0,1,0,1,0,2,1720,1706,1,45,3,0,0,1,5,indianfinance,0.0.1,0
0,0,1,0,0,0,1,0,4,1,1,272,272,0,0,0,0,0,1,2,arover-weather-demo,0.1.5,0
1,0,1,0,1,0,1,0,0,0,2,4726,4532,0,143,4,2,1,0,4,etree-trunc,0.1.0,0
1,0,1,0,1,0,1,0,7,0,121,1948,115,0,4365,0,1,1,1,77,mlserver,0.3.2,0
1,0,1,0,0,0,1,0,0,1,4,2125,2063,0,2434,3,1,1,0,4,ron-cipher,1.0.4,0
1,0,1,0,1,0,0,0,1,1,1,817,817,0,3157,4,1,1,1,21,odoo-addon-stock-move-name-from-sale-line,15.0.1.0.0.1,0
0,0,1,0,1,0,1,0,30,1,49,13,4,1,13183,15,6,1,1,247,agent-xray,1.0.0,0
1,0,1,0,1,0,1,0,3,1,19,647,454,0,973,5,2,1,1,7,date-a-scientist,0.1.3,0
1,0,1,0,1,0,0,0,2,1,3,1680,949,0,3998,4,1,1,1,30,odoo12-addon-l10n-nl-openkvk,12.0.1.0.0.99.dev2,0
0,0,1,0,0,0,1,0,0,0,4,746,700,1,53,6,0,0,1,4,error-handler-diploma,0.0.3,0
1,0,1,0,0,0,1,0,0,1,4,1360,1201,0,2475,3,2,1,1,5,pathimport,0.0.3,0
1,0,1,0,0,0,1,0,1,1,2,508,508,0,0,2,1,1,1,9,cogsol,0.1.0,0
1,0,1,0,1,0,1,0,1,1,11,906,718,1,2013,5,2,1,1,9,pdf2john,0.1.10,0
1,0,1,0,1,0,1,0,0,1,5,186,186,3,702,13,2,1,1,5,devtools-init,1.0.0,0
1,0,1,0,0,0,1,0,0,1,1,136,136,2,0,7,1,1,1,3,hanzo-studio-frontend,1.30.6,0
1,0,1,0,0,0,1,0,173,1,6,672,672,1,1767,4,1,1,1,333,zftracker,0.0.6,0
1,0,1,0,0,0,1,0,0,1,3,1143,1143,0,6,3,0,0,1,3,simple-cpf,0.1.2,0
1,0,1,0,1,0,1,0,4,0,4,2488,2442,3,9250,11,1,1,1,78,opal-azure-cli-resource,2.1.15,0
1,0,1,0,0,0,1,0,0,0,3,1753,1752,2,12,10,1,1,1,19,df-select,0.0.1,0
2,0,0,1,1,0,1,0,3,1,21,323,37,0,1570,7,1,1,1,73,edipack2py,5.0.0,0
1,0,1,0,1,0,1,0,2,1,12,52,21,0,16205,2,0,0,1,47,HugeNats,0.4.1,0
1,0,1,0,0,0,1,0,8,0,1,2466,2466,0,22,0,1,1,1,21,corpus-middleware,0.2.9,0
1,0,1,0,1,0,1,0,0,1,3,3660,880,2,2084,14,1,1,0,8,distutils-pytest,0.2.0,0
2,1,1,0,1,0,0,0,14,1,3,121,17,0,235,7,2,1,1,174,resyst-client,0.19.0,0
1,0,1,0,1,0,1,0,0,0,1,3494,3494,0,2704,0,2,1,0,6045,opacity_calculator,0.1.0,0
0,0,1,0,0,0,1,0,0,0,6,785,784,0,0,0,0,0,1,2,calculate-issue-price,0.1.3,0
1,0,1,0,1,0,1,0,9,1,3,227,226,0,12855,4,0,0,1,18,automlplforidps,1.1.1,0
1,0,1,0,1,0,1,0,1,1,8,269,164,2,4287,10,4,1,1,10,ttperf,0.1.1,0
1,0,1,0,0,0,1,0,0,1,5,2272,2231,0,801,3,1,1,1,5,opengraph-parse,0.0.2,0
1,0,1,0,0,0,1,0,4,1,2,904,903,2,2824,6,1,1,1,2160,robotframework-qconnect-winapp,1.0.3,0
1,0,1,0,1,0,1,0,1,1,1,69,69,0,462,3,2,1,0,3,package-tree,0.1.0,0
0,0,1,0,0,0,1,0,0,0,4,2395,2390,0,0,0,0,0,0,1,flask-simple-logger,0.0.3,0
0,0,1,0,0,0,1,0,10,0,2,1564,1564,1,0,8,1,1,1,717,light-automl,1.0.0,0
1,0,2,0,0,0,1,0,0,0,8,1081,671,0,0,1,1,1,0,3,odoo-image-changelog,0.1.1,0
0,0,1,0,0,0,1,0,4,1,1,208,208,0,1675,0,0,0,1,5,txtemo,0.1.0,0
1,0,1,0,1,0,1,0,0,0,10,1642,1375,0,167,3,1,1,1,15,SmarTool,1.0.1,0
1,0,1,0,0,0,1,0,0,1,5,682,52,3,3371,30,1,1,1,12,apiverve-starslookup,1.1.2,0
1,0,1,0,1,0,1,0,0,0,1,3927,3927,0,38,0,2,1,1,8,MathFunc,0.1.5,0
0,0,1,0,0,0,1,0,0,0,4,2149,1289,0,0,1,1,1,0,21,tap-trello,0.1.0,0
1,0,1,0,1,0,1,0,0,0,2,4718,4718,0,7,0,2,1,0,0,nester_rever,1.3.0,0
1,0,1,0,0,0,0,0,12,1,9,430,424,0,44,2,1,1,1,47,byterover,0.1.6,0
1,0,3,0,1,0,1,0,3,1,39,3230,175,3,34552,10,1,1,1,883,azure-mgmt-recoveryservicesbackup,9.0.0,0
1,0,1,0,1,0,1,0,6,0,4,761,716,2,2313,2,3,1,1,28,pyvirtualserial,1.0.0,0
1,0,1,0,1,0,0,0,3,1,6,1588,931,0,3049,4,1,1,1,22,odoo14-addon-sale-stock-available-to-promise-release-cutoff,14.0.1.1.1.dev1,0
1,0,2,0,0,0,1,0,7,1,27,2053,16,2,6994,6,1,1,1,82,pycentral,1.0.0,0
1,0,1,0,1,0,1,0,0,0,9,3024,2523,2,367,12,1,1,0,6,aliyun-python-sdk-domain-intl,1.0.0,0
1,0,1,0,1,0,1,0,0,0,9,3333,2017,3,2639,9,1,1,0,38,pywhdfs,1.1.0,0
1,0,1,0,1,0,1,0,0,0,10,3764,966,2,729,10,1,1,1,14,tox-battery,0.5.0,0
1,0,1,0,1,0,1,0,0,0,2,2679,2499,0,3787,3,1,1,0,21,yapyseq,1.1.0,0
1,0,1,0,0,0,1,0,1,0,1,3049,3049,0,10,0,0,0,1,75,oldnumeric,1.0.4,0
0,0,1,0,0,0,1,0,7,1,3,80,80,0,0,0,0,0,1,6,myspeech,0.1.1,0
1,0,6,1,1,0,1,0,0,0,12,2714,633,0,0,0,0,0,0,127,dash-cytoscape,0.0.3,0
1,0,1,0,0,1,1,0,0,1,3,986,985,1,742,5,3,1,1,5,pydeum,0.0.2,0
1,0,1,0,0,0,0,0,0,1,4,206,204,2,3882,15,4,1,3,5479,query-builder-tool,0.1.15,0
1,0,1,0,0,0,1,0,0,0,5,854,836,0,0,0,2,1,1,14,seledri,0.1.3,0
1,0,1,0,0,0,1,0,0,0,2,1323,989,1,0,5,1,0,1,48,stockaid,0.1.0,0
1,0,1,0,1,0,1,0,8,0,9,2490,2470,1,425,7,1,1,1,16,cheapodb,0.0.7,0
1,0,1,0,1,0,0,0,2,1,1,1386,1386,0,3900,5,2,1,1,28,shifthappens,0.0.1a0,0
1,0,3,0,1,0,0,0,1,0,7,2620,651,2,227,17,2,1,12,7693,itk-thickness3d,5.0.0a1,0
1,0,2,0,1,0,1,0,0,0,12,5161,4718,1,7,8,2,1,0,15,django-knowledge,0.1.0,0
1,0,1,0,0,0,1,0,0,0,1,837,837,0,0,0,0,0,0,3,pypiTestWY-distributions,1.0.0,0
0,0,1,0,1,0,1,0,2,1,2,168,168,0,121,3,1,1,1,13,gradus-platform,0.1.1,0
0,0,1,0,0,0,1,0,2,0,1,1234,1234,0,0,0,0,0,1,17,vclocal,1.0.0,0
1,0,1,0,1,0,1,0,1,0,1,737,737,2,17,6,1,1,1,31,django-ok-likes-latest,0.8.0,0
1,0,1,0,1,0,1,0,0,0,2,3854,3854,1,59,8,2,1,0,6,pydynamo,0.1.4,0
0,0,1,0,0,0,1,0,0,0,1,1030,1030,0,0,0,0,0,0,55129,plateNumOCR,1.0.0,0
1,0,1,0,1,0,1,0,3,0,1,2107,2107,0,0,0,1,1,1,8,xcrypto,1.3.1,0
1,0,1,0,1,0,0,0,1,1,286,2018,0,3,115,12,1,1,1,431,huaweicloudsdkeip,3.1.138,0
1,0,1,0,0,0,1,0,0,1,1,301,301,0,0,5,0,0,1,1,memos-core,0.1.0,0
1,0,2,0,0,0,1,0,2,0,8,2484,2190,2,527,4,1,1,1,4,atd-socrata-util-dev,0.0.3,0
1,0,1,0,1,0,1,0,2,1,3,1223,1223,1,4000,12,5,1,1,11,bmlt,0.1.0,0
1,0,1,0,1,0,1,0,0,0,7,3326,3292,0,2824,1,2,1,0,4,authzync,0.1.1,0
1,0,1,0,0,0,1,0,1,1,2,338,338,0,3453,0,1,1,1,8,zqykj-modelcalc-client,1.0.3,0
1,0,1,0,1,0,1,0,0,1,1,907,907,0,727,3,0,0,1,5,sync-async-api,0.1.0,0
1,0,1,0,0,0,1,0,1,1,3,997,995,1,653,6,1,1,1,28,argil,0.0.4,0
1,0,0,1,1,0,1,0,36,1,123,742,196,0,1551,3,0,0,1,53773,music-assistant,2.4.1,0
1,0,3,0,1,0,1,0,7,0,11,2326,819,0,278,3,1,1,0,847,mobiledna,0.8.2,0
0,0,1,0,0,0,1,0,9,1,7,610,79,0,2051,8,0,0,1,255,pyopenms-viz,0.1.0,0
1,0,1,0,0,0,0,0,10,0,3,2836,2835,2,1333,11,3,1,1,23,DAQBrokerClient,0.0.1b8,0
0,0,1,0,1,0,1,0,20,1,5,38,18,0,5047,0,2,1,1,184,ai-prophet,0.1.1,0
1,0,1,0,0,0,1,0,0,0,38,3307,3121,0,0,0,1,1,0,5,bitfusion,0.0.20,0
1,0,1,0,1,0,1,0,0,0,3,2904,2718,0,78,6,1,1,0,1,pybuf,1.0.0,0
1,0,1,0,0,0,1,0,1,1,2,160,160,0,1733,4,0,0,1,9,bw_secrets,0.1.2,0
1,0,1,0,0,0,1,0,2,1,1,768,768,0,8,3,2,1,1,70,logos-lang,0.0.1,0
1,0,1,0,1,0,1,0,0,0,10,3090,2220,1,672,9,1,1,0,15,dockerdb,0.5.1,0
0,0,6,0,1,0,1,0,3,1,18,2875,91,2,0,12,1,1,1,83,rtc-tools-hydraulic-structures,2.0.0a14,0
1,0,1,0,1,0,1,0,0,1,1,29,29,1,182,3,1,1,1,10,anchorid,0.0.1,0
1,0,1,0,1,0,1,0,0,0,14,4053,3537,1,812,8,2,1,0,493,attacksurfacemeter,0.9.0,0
4,0,2,0,0,0,1,0,4,1,20,1207,183,3,384,16,3,1,1,39,pyroll-report,2.1.0.post2,0
1,0,1,0,1,0,1,0,0,0,1,5915,5915,0,7,0,2,1,0,2,apyrtium,0.1.0,0
0,1,1,0,1,0,1,0,4,1,11,120,30,2,15515,12,4,1,1,60,advanced-caching,0.1.2,0
0,0,1,0,1,0,1,0,1,1,1,629,629,0,350,9,4,1,1,15,aeon-plugins-deepgram,0.5.1,0
1,0,1,0,1,0,1,0,0,0,167,4204,2049,0,10232,9,2,1,0,1093,djangofloor,0.18.14,0
1,0,1,0,1,0,0,0,5,1,2,615,611,1,32,8,3,1,1,8,trulens-instrument-langchain,1.0.1a0,0
0,0,1,0,1,0,1,0,2,0,6,165,99,2,867,11,4,1,1,22,kxspy,1.0.4b0,0
1,0,1,0,1,0,1,0,8,1,9,149,101,3,9520,9,4,1,1,41,tgdl,1.1.3,0
1,0,1,0,1,0,1,0,4,0,5,836,834,0,1298,12,2,1,1,37,skittles,0.1.0,0
1,0,0,1,0,0,1,0,7,1,1,120,120,0,472,7,0,0,1,65,forcen_public_utils,1.0.0,0
1,0,1,0,1,0,1,0,19,1,1,1796,1796,1,937,9,1,1,1,9,hermod,0.1.0,0
0,0,1,0,1,0,1,0,6,1,7,117,115,0,1020,6,2,1,1,81,riven-cli,0.1.1,0
1,0,1,0,1,0,1,0,0,0,5,1451,1423,0,0,1,1,1,0,3,cameo-threshold,0.1.0,0
1,0,1,0,0,0,1,0,0,1,2,1391,1391,3,533,6,1,1,1,14,appdata-workflow-test-libs,1.0.0,0
1,0,1,0,0,0,1,0,0,1,6,1000,996,0,7,1,1,1,0,110,QRcodeTracking,0.1.4,0
1,0,1,0,0,0,0,0,1,0,1,1844,1844,0,0,7,1,1,1,3,ChristisRequestor,0.12.0,0
1,0,1,0,0,0,1,0,0,0,27,3206,618,3,0,5,0,0,0,15,cloudshell-orch-core,4.5.0.5000,0
1,0,1,0,1,0,1,0,5,0,10,1644,1451,1,3321,9,2,1,1,11,sdtf,0.0.9,0
0,0,1,0,0,0,1,0,0,0,1,84,84,0,0,0,0,0,1,2,my-library-test,0.1.0,0
1,0,1,0,0,0,1,0,5,1,4,1301,162,0,0,2,1,1,1,115,amurex,0.0.7,0
0,0,1,0,0,0,1,0,1,1,11,625,108,2,7982,3,0,0,32,739675,pygenten,0.1.4,0
1,0,1,0,1,0,1,0,5,1,11,45,22,0,3858,5,3,1,1,328,composer-trade-py,0.1.2,0
1,0,1,0,1,0,1,0,0,0,1,4537,4537,2,740,9,2,1,0,13,pylnk,0.2.0,0
1,0,1,0,0,0,1,0,0,1,3,1757,1755,0,0,3,0,0,1,3,arithmetical-date-range,0.2.0,0
1,0,1,0,1,0,1,0,0,0,7,1005,1005,1,951,8,2,1,0,4,searchenginepy,0.1.4,0
1,0,1,0,0,0,1,0,0,1,1,679,679,0,0,0,0,0,0,6,sqtest-spe-common,0.0.1,0
0,0,1,0,1,0,1,0,1,1,2,67,67,2,8467,11,2,1,1,33,deepai-chat,1.0.0,0
1,0,1,0,1,0,1,0,7,0,4,437,245,0,0,0,0,0,0,55,Pom-cryoET,1.1.0,0
1,0,2,0,1,0,1,0,7,1,8,217,44,1,4799,5,2,1,1,18,pycachy,0.0.7,0
1,0,1,0,1,0,1,0,0,1,1,2494,2494,0,413,4,1,1,1,12,skyun,1.1.1,0
1,0,1,0,0,0,1,0,3,1,2,608,553,0,43,3,1,1,1,9,perculus-sdk,0.2.5,0
1,0,1,0,1,0,0,0,1,1,1,336,336,0,1756,4,1,1,1,6,django-advanced-bulk-signals,0.1.0,0
1,0,2,0,1,0,1,0,0,0,7,3835,3066,0,0,0,1,1,0,27,pywinservicemanager,1.1.1,0
1,0,1,0,1,0,1,0,12,1,2,7,7,2,5858,9,3,1,1,26930,robot2mjcf,0.0.1,0
0,0,1,0,0,0,1,0,1,1,1,159,159,0,275,2,0,0,1,14,enable-pip,0.0.1,0
1,0,1,0,0,0,1,0,8,1,13,743,167,0,0,2,0,0,1,20,arista-lab,0.1.4,0
1,0,1,0,1,0,1,0,0,0,8,4858,4538,0,1352,0,2,1,0,25,python-BLICK,0.2.8,0
1,0,1,0,0,0,1,0,0,0,2,2474,2474,0,17,2,1,1,1,3,pyevents21,0.1.0,0
1,0,1,0,1,0,1,0,10,1,62,249,48,2,4784,12,5,1,1,17,llmswap,1.0.3,0
1,0,1,0,1,0,1,0,3,1,5,374,346,2,2086,15,1,1,1,12,django-grist-loader,0.1.1,0
1,0,1,0,1,0,1,0,3,1,2,1059,1059,0,87,3,1,1,1,5,csp-wizard,0.0.2,0
0,0,1,0,1,0,1,0,2,1,34,1141,43,2,2710,14,3,1,1,113,wom.py,0.5.0,0
1,0,1,0,1,0,0,0,127,1,26,681,76,2,11721,6,7,1,1,289,alphadia,1.12.0,0
0,0,1,0,1,0,1,0,0,0,3,2714,2714,1,354,6,0,0,1,2,arithmetic-graphing,0.0.8,0
1,0,1,0,0,0,1,0,19,0,4,1528,1528,0,0,0,1,1,1,18,packagedquestgenforlambda,1.0.0,0
4,0,3,0,1,0,1,0,0,0,30,6302,1488,3,142,6,2,1,0,146,SPARQLWrapper,1.7.4,0
1,0,1,0,1,0,1,0,0,0,4,3587,3574,1,3253,11,2,1,1,11,buildstrap,0.1.0,0
1,0,1,0,1,0,1,0,0,1,7,1704,1519,2,177,13,1,1,0,13,mantiumapi,0.1.43,0
0,0,1,0,0,0,1,0,2,0,1,1935,1935,1,432,7,1,1,1,4,KTZgraph,0.0.1,0
1,0,1,0,1,0,1,0,2,1,137,1463,156,0,0,5,0,0,1,21,watchmen-storage-mssql,16.5.28,0
1,0,2,0,1,0,1,0,1,0,5,1018,889,0,127,0,3,1,1,6,mkdocs-plugin-rzk,0.1.4,0
1,0,1,0,1,0,1,0,0,1,1,218,218,0,18,0,0,0,1,50,netbox-mikrotik,0.1.0.dev1,0
1,0,1,0,1,0,1,0,0,0,37,4429,3144,2,0,15,2,1,0,9,gauge,0.3.2,0
1,0,1,0,1,0,0,0,8,1,86,1377,119,0,6081,3,1,1,3,113725,spu,0.9.4.dev20250218,0
1,0,1,0,1,0,1,0,4,1,5,496,351,2,4295,5,2,1,1,120,dispy-bot,0.1.0.5,0
1,1,1,0,1,0,1,0,6,1,7,642,556,2,4003,2,1,1,0,30,blabing,0.1.3,0
1,0,1,0,1,0,1,0,0,1,1,118,118,0,794,2,2,1,1,58491,PyBioImageUtils,0.0.1,0
1,0,1,0,0,0,1,0,0,1,1,115,115,1,80,4,0,0,0,1,szn-srch-analytics-jobutils,0.0.1,0
0,0,1,0,1,0,1,0,1,0,2,1602,1439,0,0,0,1,1,1,29,simple-exact-diagonalization-routines,0.11.0,0
0,0,1,0,1,0,1,0,12,1,24,104,81,1,6684,12,4,1,1,865,aiterm-dev,0.3.1,0
1,0,1,0,1,0,1,0,2,1,1,795,795,2,1287,8,1,1,1,24,archivematica-tools,0.0.1,0
1,0,1,0,1,0,1,0,0,1,2,2002,1997,1,951,9,1,1,1,26,detectr,0.0.2,0
1,0,1,0,0,0,0,0,4,0,8,1640,1582,2,127,8,1,1,1,25,pyrill-fs,0.1.3b5,0
1,0,1,0,1,0,1,0,4,0,1,1303,1303,2,1113,13,1,1,1,43,alibabacloud-ehpc20170714-py2,1.0.0,0
0,0,1,0,1,0,1,0,3,1,2,34,22,2,1944,8,4,1,1,8,agentlens-mcp,0.2.0,0
1,0,1,0,1,0,1,0,5,1,9,1497,671,0,0,1,2,1,1,14,AutoLMS,0.2.1,0
1,0,1,0,0,0,1,0,5,0,9,1482,1448,0,410,3,0,0,1,14,extract-video-ppt,0.2.4,0
